0 0
0 0.0500417
0 0.100083
0 0.150125
0 0.200167
0 0.250209
0 0.30025
0 0.350292
0 0.400334
0 0.450375
0 0.500417
0 0.550459
0 0.6005
0 0.650542
0 0.700584
0.004 0.750626
0.004 0.800667
0.017 0.850709
0.051 0.900751
0.112 0.950792
0.224 1.00083
0.465 1.05088
0.766 1.10092
1.309 1.15096
2.053 1.201
2.9 1.25104
4.244 1.30108
5.748 1.35113
7.816 1.40117
10.029 1.45121
12.037 1.50125
14.76 1.55129
17.243 1.60133
19.71 1.65138
21.846 1.70142
23.81 1.75146
25.409 1.8015
26.303 1.85154
26.651 1.90158
26.506 1.95163
26.286 2.00167
25.399 2.05171
24.315 2.10175
22.584 2.15179
21 2.20183
18.901 2.25188
17.17 2.30192
15.473 2.35196
13.333 2.402
11.492 2.45204
9.851 2.50209
8.456 2.55213
7.122 2.60217
5.96 2.65221
4.783 2.70225
3.75 2.75229
3.168 2.80234
2.483 2.85238
1.948 2.90242
1.542 2.95246
1.146 3.0025
0.917 3.05254
0.752 3.10259
0.536 3.15263
0.414 3.20267
0.311 3.25271
0.23 3.30275
0.196 3.35279
0.144 3.40284
0.084 3.45288
0.066 3.50292
0.042 3.55296
0.036 3.603
0.032 3.65304
0.019 3.70309
0.015 3.75313
0.009 3.80317
0.007 3.85321
0.005 3.90325
0 3.95329
0.001 4.00334
0.002 4.05338
0.002 4.10342
0 4.15346
0.001 4.2035
0 4.25354
0 4.30359
0 4.35363
0 4.40367
0 4.45371
0 4.50375
0 4.55379
0 4.60384
0 4.65388
0 4.70392
0 4.75396
0 4.804
0 4.85405
0 4.90409
0 4.95413
0 5.00417
0 5.05421
0 5.10425
0 5.1543
0 5.20434
0 5.25438
0 5.30442
0 5.35446
0 5.4045
0 5.45455
0 5.50459
0 5.55463
0 5.60467
0 5.65471
0 5.70475
0 5.7548
0 5.80484
0 5.85488
0 5.90492
0 5.95496
0 6.005
0 6.05505
0 6.10509
0 6.15513
0 6.20517
0 6.25521
0 6.30525
0 6.3553
0 6.40534
0 6.45538
0 6.50542
0 6.55546
0 6.6055
0 6.65555
0 6.70559
0 6.75563
0 6.80567
0 6.85571
0 6.90575
0 6.9558
0 7.00584
0 7.05588
0 7.10592
0 7.15596
0 7.20601
0 7.25605
0 7.30609
0 7.35613
0 7.40617
0 7.45621
0 7.50626
0 7.5563
0 7.60634
0 7.65638
0 7.70642
0 7.75646
0 7.80651
0 7.85655
0 7.90659
0 7.95663
0 8.00667
0 8.05671
0 8.10676
0 8.1568
0 8.20684
0 8.25688
0 8.30692
0 8.35696
0 8.40701
0 8.45705
0 8.50709
0 8.55713
0 8.60717
0 8.65721
0 8.70726
0 8.7573
0 8.80734
0 8.85738
0 8.90742
0 8.95746
0 9.00751
0 9.05755
0 9.10759
0 9.15763
0 9.20767
0 9.25771
0 9.30776
0 9.3578
0 9.40784
0 9.45788
0 9.50792
0 9.55796
0 9.60801
0 9.65805
0 9.70809
0 9.75813
0 9.80817
0 9.85822
0 9.90826
0 9.9583
0 10.0083
0 10.0584
0 10.1084
0 10.1585
0 10.2085
0 10.2585
0 10.3086
0 10.3586
0 10.4087
0 10.4587
0 10.5088
0 10.5588
0 10.6088
0 10.6589
0 10.7089
0 10.759
0 10.809
0 10.859
0 10.9091
0 10.9591
0 11.0092
0 11.0592
0 11.1093
0 11.1593
0 11.2093
0 11.2594
0 11.3094
0 11.3595
0 11.4095
0 11.4595
0 11.5096
0 11.5596
0 11.6097
0 11.6597
0 11.7098
0 11.7598
0 11.8098
0 11.8599
0 11.9099
0 11.96
0 12.01
0 12.0601
0 12.1101
0 12.1601
0 12.2102
0 12.2602
0 12.3103
0 12.3603
0 12.4103
0 12.4604
0 12.5104
0 12.5605
0 12.6105
0 12.6606
0 12.7106
0 12.7606
0 12.8107
0 12.8607
0 12.9108
0 12.9608
0 13.0108
0 13.0609
0 13.1109
0 13.161
0 13.211
0 13.2611
0 13.3111
0 13.3611
0 13.4112
0 13.4612
0 13.5113
0 13.5613
0 13.6113
0 13.6614
0 13.7114
0 13.7615
0 13.8115
0 13.8616
0 13.9116
0 13.9616
0 14.0117
0 14.0617
0 14.1118
0 14.1618
0 14.2118
0 14.2619
0 14.3119
0 14.362
0 14.412
0 14.4621
0 14.5121
0 14.5621
0 14.6122
0 14.6622
0 14.7123
0 14.7623
0 14.8123
0 14.8624
0 14.9124
0 14.9625
0 15.0125
0 15.0626
0 15.1126
0 15.1626
0 15.2127
0 15.2627
0 15.3128
0 15.3628
0 15.4128
0 15.4629
0 15.5129
0 15.563
0 15.613
0 15.6631
0 15.7131
0 15.7631
0 15.8132
0 15.8632
0 15.9133
0 15.9633
0 16.0133
0 16.0634
0 16.1134
0 16.1635
0 16.2135
0 16.2636
0 16.3136
0 16.3636
0 16.4137
0 16.4637
0 16.5138
0 16.5638
0 16.6138
0 16.6639
0 16.7139
0 16.764
0 16.814
0 16.8641
0 16.9141
0 16.9641
0 17.0142
0 17.0642
0 17.1143
0 17.1643
0 17.2143
0 17.2644
0 17.3144
0 17.3645
0 17.4145
0 17.4646
0 17.5146
0 17.5646
0 17.6147
0 17.6647
0 17.7148
0 17.7648
0 17.8148
0 17.8649
0 17.9149
0 17.965
0 18.015
0 18.0651
0 18.1151
0 18.1651
0 18.2152
0 18.2652
0 18.3153
0 18.3653
0 18.4153
0 18.4654
0 18.5154
0 18.5655
0 18.6155
0 18.6656
0 18.7156
0 18.7656
0 18.8157
0 18.8657
0 18.9158
0 18.9658
0 19.0158
0 19.0659
0 19.1159
0 19.166
0 19.216
0 19.2661
0 19.3161
0 19.3661
0 19.4162
0 19.4662
0 19.5163
0 19.5663
0 19.6163
0 19.6664
0 19.7164
0 19.7665
0 19.8165
0 19.8666
0 19.9166
0 19.9666
0 20.0167
0 20.0667
0 20.1168
0 20.1668
0 20.2168
0 20.2669
0 20.3169
0 20.367
0 20.417
0 20.4671
0 20.5171
0 20.5671
0 20.6172
0 20.6672
0 20.7173
0 20.7673
0 20.8173
0 20.8674
0 20.9174
0 20.9675
0 21.0175
0 21.0676
0 21.1176
0 21.1676
0 21.2177
0 21.2677
0 21.3178
0 21.3678
0 21.4178
0 21.4679
0 21.5179
0 21.568
0 21.618
0 21.6681
0 21.7181
0 21.7681
0 21.8182
0 21.8682
0 21.9183
0 21.9683
0 22.0183
0 22.0684
0 22.1184
0 22.1685
0 22.2185
0 22.2686
0 22.3186
0 22.3686
0 22.4187
0 22.4687
0 22.5188
0 22.5688
0 22.6188
0 22.6689
0 22.7189
0 22.769
0 22.819
0 22.8691
0 22.9191
0 22.9691
0 23.0192
0 23.0692
0 23.1193
0 23.1693
0 23.2193
0 23.2694
0 23.3194
0 23.3695
0 23.4195
0 23.4696
0 23.5196
0 23.5696
0 23.6197
0 23.6697
0 23.7198
0 23.7698
0 23.8198
0 23.8699
0 23.9199
0 23.97
0 24.02
0 24.0701
0 24.1201
0 24.1701
0 24.2202
0 24.2702
0 24.3203
0 24.3703
0 24.4204
0 24.4704
0 24.5204
0 24.5705
0 24.6205
0 24.6706
0 24.7206
0 24.7706
0 24.8207
0 24.8707
0 24.9208
0 24.9708
0 25.0209
0 25.0709
0 25.1209
0 25.171
0 25.221
0 25.2711
0 25.3211
0 25.3711
0 25.4212
